timestamp,open,high,low,close,volume
2022-04-23 08:00:00,39578.2,39667.6,39469.6,39583.2,15741.46
2022-04-23 12:00:00,39583.3,39797.9,39506.2,39759.9,23388.862
2022-04-23 16:00:00,39759.9,40000.0,39630.0,39734.9,22873.032
2022-04-23 20:00:00,39734.8,39937.3,39275.5,39415.1,22821.751
2022-04-24 00:00:00,39413.8,39800.0,39384.4,39750.1,21686.005
2022-04-24 04:00:00,39750.1,39789.8,39602.8,39725.7,12268.867
2022-04-24 08:00:00,39725.7,39777.0,39524.1,39591.2,15957.447
2022-04-24 12:00:00,39591.3,39930.6,39320.0,39640.0,46663.58
2022-04-24 16:00:00,39639.9,39786.0,38884.1,39675.9,60310.872
2022-04-24 20:00:00,39675.9,39750.0,39401.7,39433.4,23484.991
2022-04-25 00:00:00,39433.4,39488.8,38620.0,39226.2,62235.335
2022-04-25 04:00:00,39226.1,39231.0,38111.0,38437.2,70508.172
2022-04-25 08:00:00,38437.2,38940.0,38170.0,38810.6,63612.89
2022-04-25 12:00:00,38810.6,39429.7,38604.1,38967.4,110655.76
2022-04-25 16:00:00,38967.4,40390.0,38900.0,40204.0,105046.14
2022-04-25 20:00:00,40204.0,40650.0,40026.8,40411.0,36819.596
2022-04-26 00:00:00,40411.0,40800.0,40366.1,40520.0,31726.344
2022-04-26 04:00:00,40520.0,40687.9,40354.2,40573.2,26866.442
2022-04-26 08:00:00,40573.1,40799.0,40200.0,40452.2,36332.152
2022-04-26 12:00:00,40452.3,40628.6,38530.2,38546.9,144252.423
2022-04-26 16:00:00,38547.0,38855.0,37782.2,38250.8,144520.941
2022-04-26 20:00:00,38250.6,38439.0,37671.8,38093.7,69433.896
2022-04-27 00:00:00,38093.7,38460.8,37844.5,38324.9,32985.371
2022-04-27 04:00:00,38324.8,39070.0,38282.2,39064.8,39998.148
2022-04-27 08:00:00,39070.0,39215.7,38614.3,38998.5,81545.943
2022-04-27 12:00:00,38998.5,39470.0,38402.0,38990.3,135632.996
2022-04-27 16:00:00,38990.3,39296.0,38650.0,38836.8,62748.903
2022-04-27 20:00:00,38837.8,39393.9,38810.1,39209.0,32734.004
2022-04-28 00:00:00,39209.0,39690.0,39127.0,39332.9,43229.672
2022-04-28 04:00:00,39333.0,39646.0,39200.5,39365.0,28178.268
2022-04-28 08:00:00,39365.0,39878.0,39340.0,39666.7,46692.623
2022-04-28 12:00:00,39666.6,40334.0,38861.8,39428.2,170791.947
2022-04-28 16:00:00,39428.1,40376.6,39301.1,39973.2,83320.484
2022-04-28 20:00:00,39974.7,40215.6,39597.4,39732.5,41330.414
2022-04-29 00:00:00,39732.5,39924.8,39249.6,39528.2,33566.822
2022-04-29 04:00:00,39528.2,39646.6,39360.0,39583.9,25990.175
2022-04-29 08:00:00,39584.0,39619.5,38586.7,38737.7,63221.924
2022-04-29 12:00:00,38737.8,39388.0,38612.0,38988.1,84207.712
2022-04-29 16:00:00,38988.0,39073.5,38160.0,38314.2,77897.928
2022-04-29 20:00:00,38315.2,38645.5,38284.0,38572.2,23231.814
2022-04-30 00:00:00,38572.2,38782.6,38530.0,38641.5,21437.764
2022-04-30 04:00:00,38641.4,38765.0,38471.6,38634.9,15931.255
2022-04-30 08:00:00,38634.9,38678.8,38514.0,38564.9,17060.919
2022-04-30 12:00:00,38564.9,38625.0,38135.0,38439.9,45274.679
2022-04-30 16:00:00,38439.8,38587.4,38180.0,38447.7,29622.994
2022-04-30 20:00:00,38447.8,38447.8,37550.0,37614.5,52482.771
2022-05-01 00:00:00,37614.4,38057.1,37350.0,38021.2,53051.764
2022-05-01 04:00:00,38021.3,38159.0,37868.8,37944.1,21135.285
2022-05-01 08:00:00,37944.0,38084.9,37834.2,37922.1,18692.953
2022-05-01 12:00:00,37922.0,38680.6,37812.0,38470.2,43973.391
2022-05-01 16:00:00,38470.4,38666.0,37713.8,37790.0,54591.569
2022-05-01 20:00:00,37789.9,38600.0,37625.0,38440.5,45104.5
2022-05-02 00:00:00,38440.2,38809.0,38340.0,38653.7,35971.297
2022-05-02 04:00:00,38653.6,39155.0,38572.8,38869.6,43496.716
2022-05-02 08:00:00,38869.6,39073.0,38460.0,38516.0,45329.458
2022-05-02 12:00:00,38515.9,39222.0,38218.0,38692.1,105912.341
2022-05-02 16:00:00,38692.2,38877.0,38032.2,38551.9,72610.928
2022-05-02 20:00:00,38552.0,38911.6,38267.3,38525.6,33524.625
2022-05-03 00:00:00,38525.5,38674.7,38315.1,38522.7,27785.974
2022-05-03 04:00:00,38522.6,38577.0,38386.6,38553.1,19824.995
2022-05-03 08:00:00,38553.0,38659.7,38250.0,38561.9,31656.97
2022-05-03 12:00:00,38561.9,38612.9,38126.0,38327.3,55595.245
2022-05-03 16:00:00,38327.2,38397.0,37500.1,37707.3,77026.729
2022-05-03 20:00:00,37707.3,38040.0,37515.1,37712.9,37096.309
2022-05-04 00:00:00,37713.0,38100.0,37655.2,37996.2,25725.367
2022-05-04 04:00:00,37996.3,38770.0,37923.7,38673.1,49227.772
2022-05-04 08:00:00,38673.1,39091.1,38643.8,38987.5,70896.667
2022-05-04 12:00:00,38987.5,39200.0,38650.0,38969.0,73704.545
2022-05-04 16:00:00,38969.1,40071.7,38600.0,39855.2,175250.153
2022-05-04 20:00:00,39855.2,39937.9,39608.1,39684.0,29694.314
2022-05-05 00:00:00,39684.1,39794.0,39550.3,39731.4,22124.848
2022-05-05 04:00:00,39731.3,39845.0,39515.8,39585.4,22147.53
2022-05-05 08:00:00,39585.4,39636.0,39410.0,39499.0,25671.699
2022-05-05 12:00:00,39499.0,39550.0,35535.1,36886.4,242107.223
2022-05-05 16:00:00,36886.5,37332.3,35388.0,36284.0,186123.835
2022-05-05 20:00:00,36281.3,36589.5,36107.1,36534.7,49033.865
2022-05-06 00:00:00,36533.7,36679.3,36128.8,36441.4,33726.308
2022-05-06 04:00:00,36442.5,36535.9,35800.0,36359.3,48495.881
2022-05-06 08:00:00,36359.3,36510.8,35550.0,35766.0,78237.25
2022-05-06 12:00:00,35765.9,36426.4,35200.0,35989.1,187779.732
2022-05-06 16:00:00,35989.1,36234.6,35800.0,35980.3,61135.759
2022-05-06 20:00:00,35981.5,36099.0,35843.8,35995.3,22604.31
2022-05-07 00:00:00,35995.2,36044.7,35730.0,35796.1,19443.036
2022-05-07 04:00:00,35796.1,35937.0,35702.9,35900.0,21211.6
2022-05-07 08:00:00,35900.0,36138.0,35860.6,36042.3,21843.962
2022-05-07 12:00:00,36042.3,36079.2,35840.2,35947.1,21134.147
2022-05-07 16:00:00,35947.1,35986.9,35831.6,35858.4,13519.464
2022-05-07 20:00:00,35858.3,35858.3,34700.0,35466.7,103112.624
2022-05-08 00:00:00,35466.7,35504.0,34150.0,34475.7,117058.276
2022-05-08 04:00:00,34475.7,34957.6,34316.9,34593.0,49870.222
2022-05-08 08:00:00,34592.9,34872.8,34500.0,34781.2,33011.382
2022-05-08 12:00:00,34780.5,34842.7,34256.5,34360.6,56965.243
2022-05-08 16:00:00,34360.6,34765.0,33665.0,34585.5,122422.882
2022-05-08 20:00:00,34585.5,34636.5,33870.0,34032.0,47544.579
2022-05-09 00:00:00,34032.1,34243.3,33255.0,33567.0,82584.636
2022-05-09 04:00:00,33567.0,33842.9,33327.7,33509.7,51110.977
2022-05-09 08:00:00,33509.7,33789.2,32620.0,33107.9,157966.313
2022-05-09 12:00:00,33108.0,33435.3,32044.0,32339.9,205646.254
2022-05-09 16:00:00,32340.0,32599.3,30300.0,30923.8,370990.762
2022-05-09 20:00:00,30930.2,31888.5,30003.6,30056.6,210480.77
2022-05-10 00:00:00,30056.0,31488.0,29701.4,30640.9,193239.648
2022-05-10 04:00:00,30640.8,32650.0,30591.8,31603.1,160984.632
2022-05-10 08:00:00,31602.8,32035.1,31231.0,31623.1,111076.978
2022-05-10 12:00:00,31623.1,32387.4,30828.1,31314.3,188046.309
2022-05-10 16:00:00,31314.3,31788.0,30949.8,31318.0,89761.771
2022-05-10 20:00:00,31318.0,31346.4,30129.6,31002.1,120069.623
2022-05-11 00:00:00,31002.1,31682.0,30612.2,31190.0,74659.367
2022-05-11 04:00:00,31190.0,31908.8,30188.0,30598.9,120154.604
2022-05-11 08:00:00,30598.9,32197.6,30366.5,31517.1,143866.722
2022-05-11 12:00:00,31517.1,32067.9,29000.0,30971.3,384537.729
2022-05-11 16:00:00,30971.4,31129.9,29156.5,29360.5,178618.81
2022-05-11 20:00:00,29360.5,29655.0,27651.0,29074.7,200038.74
2022-05-12 00:00:00,29077.9,30257.0,28333.0,28380.9,129993.771
2022-05-12 04:00:00,28380.8,28600.0,26631.0,28151.9,277899.131
2022-05-12 08:00:00,28151.4,29269.0,27450.0,28460.5,156759.38
2022-05-12 12:00:00,28460.5,29799.0,27888.8,29015.1,190330.787
2022-05-12 16:00:00,29015.0,29959.8,28161.3,28622.7,140723.741
2022-05-12 20:00:00,28622.2,29299.8,27968.6,29020.7,68768.779
2022-05-13 00:00:00,29020.8,30796.0,28730.4,30564.3,110267.016
2022-05-13 04:00:00,30564.4,31072.6,30153.0,30172.3,76486.077
2022-05-13 08:00:00,30172.4,30755.1,30160.6,30650.5,67835.381
2022-05-13 12:00:00,30652.1,31020.0,30200.0,30327.4,95355.476
2022-05-13 16:00:00,30327.5,30516.3,29369.7,30076.0,108752.998
2022-05-13 20:00:00,30076.0,30132.7,29180.1,29274.3,48923.157
2022-05-14 00:00:00,29274.2,29799.9,29209.8,29563.4,40050.66
2022-05-14 04:00:00,29563.4,29600.0,29203.3,29414.1,31048.855
2022-05-14 08:00:00,29414.0,29589.0,28812.4,29065.0,52594.926
2022-05-14 12:00:00,29065.3,29249.9,28644.0,28812.6,57131.969
2022-05-14 16:00:00,28812.5,29934.7,28602.3,29325.8,84282.613
2022-05-14 20:00:00,29325.8,30352.2,29271.2,30079.8,50647.872
2022-05-15 00:00:00,30079.5,30262.7,29533.1,29715.9,38849.805
2022-05-15 04:00:00,29716.0,30050.0,29448.0,29811.6,37827.052
2022-05-15 08:00:00,29811.5,30321.9,29525.1,30224.8,51358.098
2022-05-15 12:00:00,30225.9,30555.0,29747.6,30003.5,76900.44
2022-05-15 16:00:00,30003.4,30500.0,29919.5,30452.2,48951.78
2022-05-15 20:00:00,30452.1,31462.0,30346.4,31324.4,82885.964
2022-05-16 00:00:00,31324.3,31327.4,30201.0,30315.0,55931.697
2022-05-16 04:00:00,30314.9,30461.3,29280.0,29572.8,90895.415
2022-05-16 08:00:00,29572.7,30196.1,29417.3,29937.5,81539.021
2022-05-16 12:00:00,29939.6,30288.0,29309.5,29663.1,133342.385
2022-05-16 16:00:00,29663.1,29980.3,29052.3,29564.3,93245.148
2022-05-16 20:00:00,29564.3,30257.0,29530.0,29866.7,52289.5
2022-05-17 00:00:00,29866.4,30500.0,29750.1,30341.6,53785.837
2022-05-17 04:00:00,30341.6,30576.4,30223.0,30394.3,41165.689
2022-05-17 08:00:00,30394.2,30794.0,30258.3,30302.0,57387.036
2022-05-17 12:00:00,30302.0,30739.3,29928.0,30130.7,97153.144
2022-05-17 16:00:00,30130.7,30300.0,29420.0,30081.2,107114.574
2022-05-17 20:00:00,30081.2,30684.8,30027.0,30437.0,42018.239
2022-05-18 00:00:00,30437.0,30700.0,29700.0,29815.2,55307.323
2022-05-18 04:00:00,29815.3,30080.7,29633.4,29893.7,49436.063
2022-05-18 08:00:00,29893.7,30038.2,29724.0,29818.1,43024.315
2022-05-18 12:00:00,29818.1,29890.0,28850.0,28971.9,121263.956
2022-05-18 16:00:00,28971.9,29534.4,28726.7,29257.6,97700.501
2022-05-18 20:00:00,29257.5,29395.2,28629.6,28700.6,59968.299
2022-05-19 00:00:00,28700.6,29339.5,28670.5,29179.6,61412.793
2022-05-19 04:00:00,29179.5,29438.0,29014.2,29181.9,40690.292
2022-05-19 08:00:00,29182.0,29525.1,28838.8,29482.2,67650.277
2022-05-19 12:00:00,29482.2,30550.0,29345.0,30386.4,154452.064
2022-05-19 16:00:00,30386.4,30446.5,29953.2,29959.2,83371.963
2022-05-19 20:00:00,29959.3,30492.0,29932.0,30319.9,41279.335
2022-05-20 00:00:00,30319.9,30784.4,30121.4,30172.6,58522.199
2022-05-20 04:00:00,30172.5,30360.0,29839.3,30251.5,53881.596
2022-05-20 08:00:00,30251.6,30540.0,30105.8,30412.5,56094.454
2022-05-20 12:00:00,30412.4,30448.9,29058.5,29142.0,153032.453
2022-05-20 16:00:00,29141.4,29338.0,28702.0,29271.7,125748.866
2022-05-20 20:00:00,29269.5,29380.0,29110.0,29188.9,38159.603
2022-05-21 00:00:00,29188.9,29331.7,28927.0,29246.8,31974.304
2022-05-21 04:00:00,29246.7,29555.0,29187.4,29411.1,30205.379
2022-05-21 08:00:00,29411.1,29466.4,29131.8,29272.0,35202.23
2022-05-21 12:00:00,29271.9,29650.0,29167.1,29531.5,50185.967
2022-05-21 16:00:00,29531.4,29646.0,29375.9,29452.2,34685.962
2022-05-21 20:00:00,29452.2,29515.0,29295.5,29427.4,20550.247
2022-05-22 00:00:00,29427.4,29537.5,29308.3,29343.9,19324.922
2022-05-22 04:00:00,29343.8,29446.6,29223.6,29430.1,18871.105
2022-05-22 08:00:00,29430.1,30330.0,29400.0,29891.1,106993.651
2022-05-22 12:00:00,29891.1,30236.0,29664.6,29834.8,65218.648
2022-05-22 16:00:00,29834.8,30181.6,29730.6,29932.7,41970.625
2022-05-22 20:00:00,29932.7,30500.0,29900.0,30284.0,44737.489
2022-05-23 00:00:00,30284.0,30450.0,30040.1,30165.3,33480.228
2022-05-23 04:00:00,30165.2,30658.0,30100.0,30446.7,53478.268
2022-05-23 08:00:00,30446.8,30620.0,30271.2,30393.8,55361.212
2022-05-23 12:00:00,30393.8,30624.9,29907.2,30358.8,119952.262
2022-05-23 16:00:00,30358.8,30531.8,29050.0,29062.8,127047.223
2022-05-23 20:00:00,29062.6,29470.0,28840.7,29097.7,86401.557
2022-05-24 00:00:00,29097.8,29318.5,29040.0,29288.2,32491.136
2022-05-24 04:00:00,29288.1,29431.6,29229.4,29387.3,32242.468
2022-05-24 08:00:00,29387.3,29420.0,29100.8,29280.4,44269.441
2022-05-24 12:00:00,29280.3,29672.0,28637.6,29373.9,148995.37
2022-05-24 16:00:00,29374.0,29581.9,29080.0,29378.8,78913.332
2022-05-24 20:00:00,29378.8,29887.3,29250.0,29643.1,45212.702
2022-05-25 00:00:00,29643.0,30246.7,29539.3,30188.9,63679.27
2022-05-25 04:00:00,30189.0,30209.3,29658.4,29695.6,58500.166
2022-05-25 08:00:00,29695.7,29949.2,29338.3,29403.5,71565.846
2022-05-25 12:00:00,29403.5,29900.0,29330.0,29616.1,92207.869
2022-05-25 16:00:00,29616.0,30046.0,29415.7,29584.0,94318.17
2022-05-25 20:00:00,29584.0,29867.2,29525.5,29536.7,33188.163
2022-05-26 00:00:00,29536.7,29877.0,29480.1,29826.3,40614.383
2022-05-26 04:00:00,29826.4,29872.5,29505.1,29714.9,48790.439
2022-05-26 08:00:00,29715.0,29729.8,28840.0,28992.8,119624.382
2022-05-26 12:00:00,28992.9,29519.0,27952.1,29374.4,254144.426
2022-05-26 16:00:00,29374.5,29788.0,29351.5,29374.8,89840.999
2022-05-26 20:00:00,29374.8,29680.7,29164.1,29194.0,49122.457
2022-05-27 00:00:00,29194.0,29387.0,28825.6,29004.7,73459.257
2022-05-27 04:00:00,29004.8,29236.5,28617.8,28977.0,93288.844
2022-05-27 08:00:00,28977.9,29137.6,28750.5,28902.1,59463.605
2022-05-27 12:00:00,28902.0,29369.8,28621.9,28835.5,126052.469
2022-05-27 16:00:00,28835.6,29043.5,28259.6,28870.0,110110.565
2022-05-27 20:00:00,28869.9,29009.0,28512.4,28623.2,44264.144
